camera,frame_index,snapshot_id,score_frac_gt40,cam_median,threshold,is_object,filename
underA10,47,raw_1783482208380_197,0.08768,0.09817,0.12566,0,9_stitch__under-xlj-all__underA10.jpg
underA10,48,raw_1783482241881_202,0.11405,0.09817,0.12566,0,9_stitch__under-xlj-all__underA10.jpg
underA10,49,raw_1783482270614_207,0.11126,0.09817,0.12566,0,9_stitch__under-xlj-all__underA10.jpg
underA10,50,raw_1783482318751_222,0.09965,0.09817,0.12566,0,9_stitch__under-xlj-all__underA10.jpg
underA11,1,raw_1783480173576_15,0.07896,0.10071,0.12891,0,8_stitch__under-xlj-all__underA11.jpg
underA11,2,raw_1783480305078_18,0.07604,0.10071,0.12891,0,8_stitch__under-xlj-all__underA11.jpg
underA11,3,raw_1783480368695_21,0.0698,0.10071,0.12891,0,8_stitch__under-xlj-all__underA11.jpg
underA11,4,raw_1783480430847_24,0.06572,0.10071,0.12891,0,8_stitch__under-xlj-all__underA11.jpg
underA11,5,raw_1783480529399_26,0.0639,0.10071,0.12891,0,8_stitch__under-xlj-all__underA11.jpg
underA11,6,raw_1783480577806_28,0.07256,0.10071,0.12891,0,8_stitch__under-xlj-all__underA11.jpg
underA11,7,raw_1783480629800_30,0.07544,0.10071,0.12891,0,8_stitch__under-xlj-all__underA11.jpg
underA11,8,raw_1783480673086_32,0.07817,0.10071,0.12891,0,8_stitch__under-xlj-all__underA11.jpg
underA11,9,raw_1783480714059_34,0.07637,0.10071,0.12891,0,8_stitch__under-xlj-all__underA11.jpg
underA11,10,raw_1783480754536_36,0.06957,0.10071,0.12891,0,8_stitch__under-xlj-all__underA11.jpg
underA11,11,raw_1783480790320_38,0.06883,0.10071,0.12891,0,8_stitch__under-xlj-all__underA11.jpg
underA11,12,raw_1783480829340_40,0.09117,0.10071,0.12891,0,8_stitch__under-xlj-all__underA11.jpg
underA11,13,raw_1783480861735_42,0.09547,0.10071,0.12891,0,8_stitch__under-xlj-all__underA11.jpg
underA11,14,raw_1783480899622_44,0.1009,0.10071,0.12891,0,8_stitch__under-xlj-all__underA11.jpg
underA11,15,raw_1783480949356_46,0.07457,0.10071,0.12891,0,8_stitch__under-xlj-all__underA11.jpg
underA11,16,raw_1783480984407_49,0.07315,0.10071,0.12891,0,8_stitch__under-xlj-all__underA11.jpg
underA11,17,raw_1783481016591_53,0.06967,0.10071,0.12891,0,8_stitch__under-xlj-all__underA11.jpg
underA11,18,raw_1783481051643_56,0.07287,0.10071,0.12891,0,8_stitch__under-xlj-all__underA11.jpg
underA11,19,raw_1783481082142_61,0.07427,0.10071,0.12891,0,8_stitch__under-xlj-all__underA11.jpg
underA11,20,raw_1783481118478_65,0.08065,0.10071,0.12891,0,8_stitch__under-xlj-all__underA11.jpg
underA11,21,raw_1783481148210_70,0.07388,0.10071,0.12891,0,8_stitch__under-xlj-all__underA11.jpg
underA11,22,raw_1783481175178_74,0.08396,0.10071,0.12891,0,8_stitch__under-xlj-all__underA11.jpg
underA11,23,raw_1783481213966_79,0.10098,0.10071,0.12891,0,8_stitch__under-xlj-all__underA11.jpg
underA11,24,raw_1783481245428_84,0.09606,0.10071,0.12891,0,8_stitch__under-xlj-all__underA11.jpg
underA11,25,raw_1783481275385_89,0.09622,0.10071,0.12891,0,8_stitch__under-xlj-all__underA11.jpg
underA11,26,raw_1783481309470_93,0.11917,0.10071,0.12891,0,8_stitch__under-xlj-all__underA11.jpg
underA11,27,raw_1783481340033_98,0.14633,0.10071,0.12891,1,8_stitch__under-xlj-all__underA11.jpg
underA11,28,raw_1783481364097_102,0.16724,0.10071,0.12891,1,8_stitch__under-xlj-all__underA11.jpg
underA11,29,raw_1783481395255_106,0.16639,0.10071,0.12891,1,8_stitch__under-xlj-all__underA11.jpg
underA11,30,raw_1783481423599_110,0.17214,0.10071,0.12891,1,8_stitch__under-xlj-all__underA11.jpg
underA11,31,raw_1783481461782_114,0.16311,0.10071,0.12891,1,8_stitch__under-xlj-all__underA11.jpg
underA11,32,raw_1783481494815_118,0.1915,0.10071,0.12891,1,8_stitch__under-xlj-all__underA11.jpg
underA11,33,raw_1783481526381_123,0.19426,0.10071,0.12891,1,8_stitch__under-xlj-all__underA11.jpg
underA11,34,raw_1783481559073_128,0.25272,0.10071,0.12891,1,8_stitch__under-xlj-all__underA11.jpg
underA11,35,raw_1783481588485_132,0.26297,0.10071,0.12891,1,8_stitch__under-xlj-all__underA11.jpg
underA11,36,raw_1783481613268_137,0.24887,0.10071,0.12891,1,8_stitch__under-xlj-all__underA11.jpg
underA11,37,raw_1783481645023_142,0.25309,0.10071,0.12891,1,8_stitch__under-xlj-all__underA11.jpg
underA11,38,raw_1783481673293_147,0.23806,0.10071,0.12891,1,8_stitch__under-xlj-all__underA11.jpg
underA11,39,raw_1783481702895_152,0.19046,0.10071,0.12891,1,8_stitch__under-xlj-all__underA11.jpg
underA11,40,raw_1783481733321_157,0.17845,0.10071,0.12891,1,8_stitch__under-xlj-all__underA11.jpg
underA11,41,raw_1783481933195_165,0.17808,0.10071,0.12891,1,8_stitch__under-xlj-all__underA11.jpg
underA11,42,raw_1783481967321_170,0.15252,0.10071,0.12891,1,8_stitch__under-xlj-all__underA11.jpg
underA11,43,raw_1783482001405_174,0.15303,0.10071,0.12891,1,8_stitch__under-xlj-all__underA11.jpg
underA11,44,raw_1783482030217_178,0.13763,0.10071,0.12891,1,8_stitch__under-xlj-all__underA11.jpg
underA11,45,raw_1783482108424_186,0.09815,0.10071,0.12891,0,8_stitch__under-xlj-all__underA11.jpg
underA11,46,raw_1783482176407_192,0.10248,0.10071,0.12891,0,8_stitch__under-xlj-all__underA11.jpg
underA11,47,raw_1783482208380_197,0.10052,0.10071,0.12891,0,8_stitch__under-xlj-all__underA11.jpg
underA11,48,raw_1783482241881_202,0.13264,0.10071,0.12891,1,8_stitch__under-xlj-all__underA11.jpg
underA11,49,raw_1783482270614_207,0.12873,0.10071,0.12891,0,8_stitch__under-xlj-all__underA11.jpg
underA11,50,raw_1783482318751_222,0.11455,0.10071,0.12891,0,8_stitch__under-xlj-all__underA11.jpg
underA12,1,raw_1783480173576_15,0.0627,0.08624,0.11039,0,7_stitch__under-xlj-all__underA12.jpg
underA12,2,raw_1783480305078_18,0.06001,0.08624,0.11039,0,7_stitch__under-xlj-all__underA12.jpg
underA12,3,raw_1783480368695_21,0.05935,0.08624,0.11039,0,7_stitch__under-xlj-all__underA12.jpg
underA12,4,raw_1783480430847_24,0.05386,0.08624,0.11039,0,7_stitch__under-xlj-all__underA12.jpg
underA12,5,raw_1783480529399_26,0.06067,0.08624,0.11039,0,7_stitch__under-xlj-all__underA12.jpg
underA12,6,raw_1783480577806_28,0.05937,0.08624,0.11039,0,7_stitch__under-xlj-all__underA12.jpg
underA12,7,raw_1783480629800_30,0.05932,0.08624,0.11039,0,7_stitch__under-xlj-all__underA12.jpg
underA12,8,raw_1783480673086_32,0.06785,0.08624,0.11039,0,7_stitch__under-xlj-all__underA12.jpg
underA12,9,raw_1783480714059_34,0.07001,0.08624,0.11039,0,7_stitch__under-xlj-all__underA12.jpg
underA12,10,raw_1783480754536_36,0.06099,0.08624,0.11039,0,7_stitch__under-xlj-all__underA12.jpg
underA12,11,raw_1783480790320_38,0.06238,0.08624,0.11039,0,7_stitch__under-xlj-all__underA12.jpg
underA12,12,raw_1783480829340_40,0.06736,0.08624,0.11039,0,7_stitch__under-xlj-all__underA12.jpg
underA12,13,raw_1783480861735_42,0.07714,0.08624,0.11039,0,7_stitch__under-xlj-all__underA12.jpg
underA12,14,raw_1783480899622_44,0.11768,0.08624,0.11039,1,7_stitch__under-xlj-all__underA12.jpg
underA12,15,raw_1783480949356_46,0.07148,0.08624,0.11039,0,7_stitch__under-xlj-all__underA12.jpg
underA12,16,raw_1783480984407_49,0.05873,0.08624,0.11039,0,7_stitch__under-xlj-all__underA12.jpg
underA12,17,raw_1783481016591_53,0.05847,0.08624,0.11039,0,7_stitch__under-xlj-all__underA12.jpg
underA12,18,raw_1783481051643_56,0.07164,0.08624,0.11039,0,7_stitch__under-xlj-all__underA12.jpg
underA12,19,raw_1783481082142_61,0.05726,0.08624,0.11039,0,7_stitch__under-xlj-all__underA12.jpg
underA12,20,raw_1783481118478_65,0.06302,0.08624,0.11039,0,7_stitch__under-xlj-all__underA12.jpg
underA12,21,raw_1783481148210_70,0.06093,0.08624,0.11039,0,7_stitch__under-xlj-all__underA12.jpg
underA12,22,raw_1783481175178_74,0.06438,0.08624,0.11039,0,7_stitch__under-xlj-all__underA12.jpg
underA12,23,raw_1783481213966_79,0.07715,0.08624,0.11039,0,7_stitch__under-xlj-all__underA12.jpg
underA12,24,raw_1783481245428_84,0.07447,0.08624,0.11039,0,7_stitch__under-xlj-all__underA12.jpg
underA12,25,raw_1783481275385_89,0.07781,0.08624,0.11039,0,7_stitch__under-xlj-all__underA12.jpg
underA12,26,raw_1783481309470_93,0.09023,0.08624,0.11039,0,7_stitch__under-xlj-all__underA12.jpg
underA12,27,raw_1783481340033_98,0.098,0.08624,0.11039,0,7_stitch__under-xlj-all__underA12.jpg
underA12,28,raw_1783481364097_102,0.11174,0.08624,0.11039,1,7_stitch__under-xlj-all__underA12.jpg
underA12,29,raw_1783481395255_106,0.08375,0.08624,0.11039,0,7_stitch__under-xlj-all__underA12.jpg
underA12,30,raw_1783481423599_110,0.08873,0.08624,0.11039,0,7_stitch__under-xlj-all__underA12.jpg
underA12,31,raw_1783481461782_114,0.1202,0.08624,0.11039,1,7_stitch__under-xlj-all__underA12.jpg
underA12,32,raw_1783481494815_118,0.17743,0.08624,0.11039,1,7_stitch__under-xlj-all__underA12.jpg
underA12,33,raw_1783481526381_123,0.14606,0.08624,0.11039,1,7_stitch__under-xlj-all__underA12.jpg
underA12,34,raw_1783481559073_128,0.1751,0.08624,0.11039,1,7_stitch__under-xlj-all__underA12.jpg
underA12,35,raw_1783481588485_132,0.21188,0.08624,0.11039,1,7_stitch__under-xlj-all__underA12.jpg
underA12,36,raw_1783481613268_137,0.22156,0.08624,0.11039,1,7_stitch__under-xlj-all__underA12.jpg
underA12,37,raw_1783481645023_142,0.24244,0.08624,0.11039,1,7_stitch__under-xlj-all__underA12.jpg
underA12,38,raw_1783481673293_147,0.23218,0.08624,0.11039,1,7_stitch__under-xlj-all__underA12.jpg
underA12,39,raw_1783481702895_152,0.24611,0.08624,0.11039,1,7_stitch__under-xlj-all__underA12.jpg
underA12,40,raw_1783481733321_157,0.24012,0.08624,0.11039,1,7_stitch__under-xlj-all__underA12.jpg
underA12,41,raw_1783481933195_165,0.21415,0.08624,0.11039,1,7_stitch__under-xlj-all__underA12.jpg
underA12,42,raw_1783481967321_170,0.20248,0.08624,0.11039,1,7_stitch__under-xlj-all__underA12.jpg
underA12,43,raw_1783482001405_174,0.19798,0.08624,0.11039,1,7_stitch__under-xlj-all__underA12.jpg
underA12,44,raw_1783482030217_178,0.17555,0.08624,0.11039,1,7_stitch__under-xlj-all__underA12.jpg
underA12,45,raw_1783482108424_186,0.0942,0.08624,0.11039,0,7_stitch__under-xlj-all__underA12.jpg
underA12,46,raw_1783482176407_192,0.10326,0.08624,0.11039,0,7_stitch__under-xlj-all__underA12.jpg
underA12,47,raw_1783482208380_197,0.09509,0.08624,0.11039,0,7_stitch__under-xlj-all__underA12.jpg
underA12,48,raw_1783482241881_202,0.14511,0.08624,0.11039,1,7_stitch__under-xlj-all__underA12.jpg
underA12,49,raw_1783482270614_207,0.14285,0.08624,0.11039,1,7_stitch__under-xlj-all__underA12.jpg
underA12,50,raw_1783482318751_222,0.1103,0.08624,0.11039,0,7_stitch__under-xlj-all__underA12.jpg
underA13,1,raw_1783480173576_15,0.05527,0.07359,0.09419,0,6_stitch__under-xlj-all__underA13.jpg
underA13,2,raw_1783480305078_18,0.05398,0.07359,0.09419,0,6_stitch__under-xlj-all__underA13.jpg
underA13,3,raw_1783480368695_21,0.05645,0.07359,0.09419,0,6_stitch__under-xlj-all__underA13.jpg
underA13,4,raw_1783480430847_24,0.05268,0.07359,0.09419,0,6_stitch__under-xlj-all__underA13.jpg
underA13,5,raw_1783480529399_26,0.04719,0.07359,0.09419,0,6_stitch__under-xlj-all__underA13.jpg
underA13,6,raw_1783480577806_28,0.04706,0.07359,0.09419,0,6_stitch__under-xlj-all__underA13.jpg
underA13,7,raw_1783480629800_30,0.05282,0.07359,0.09419,0,6_stitch__under-xlj-all__underA13.jpg
underA13,8,raw_1783480673086_32,0.0599,0.07359,0.09419,0,6_stitch__under-xlj-all__underA13.jpg
underA13,9,raw_1783480714059_34,0.05834,0.07359,0.09419,0,6_stitch__under-xlj-all__underA13.jpg
underA13,10,raw_1783480754536_36,0.0554,0.07359,0.09419,0,6_stitch__under-xlj-all__underA13.jpg
underA13,11,raw_1783480790320_38,0.05911,0.07359,0.09419,0,6_stitch__under-xlj-all__underA13.jpg
underA13,12,raw_1783480829340_40,0.05214,0.07359,0.09419,0,6_stitch__under-xlj-all__underA13.jpg
underA13,13,raw_1783480861735_42,0.07165,0.07359,0.09419,0,6_stitch__under-xlj-all__underA13.jpg
underA13,14,raw_1783480899622_44,0.13181,0.07359,0.09419,1,6_stitch__under-xlj-all__underA13.jpg
underA13,15,raw_1783480949356_46,0.06061,0.07359,0.09419,0,6_stitch__under-xlj-all__underA13.jpg
underA13,16,raw_1783480984407_49,0.05742,0.07359,0.09419,0,6_stitch__under-xlj-all__underA13.jpg
underA13,17,raw_1783481016591_53,0.05739,0.07359,0.09419,0,6_stitch__under-xlj-all__underA13.jpg
underA13,18,raw_1783481051643_56,0.06905,0.07359,0.09419,0,6_stitch__under-xlj-all__underA13.jpg
underA13,19,raw_1783481082142_61,0.05549,0.07359,0.09419,0,6_stitch__under-xlj-all__underA13.jpg
underA13,20,raw_1783481118478_65,0.05948,0.07359,0.09419,0,6_stitch__under-xlj-all__underA13.jpg
underA13,21,raw_1783481148210_70,0.05868,0.07359,0.09419,0,6_stitch__under-xlj-all__underA13.jpg
underA13,22,raw_1783481175178_74,0.06073,0.07359,0.09419,0,6_stitch__under-xlj-all__underA13.jpg
underA13,23,raw_1783481213966_79,0.06785,0.07359,0.09419,0,6_stitch__under-xlj-all__underA13.jpg
underA13,24,raw_1783481245428_84,0.06564,0.07359,0.09419,0,6_stitch__under-xlj-all__underA13.jpg
underA13,25,raw_1783481275385_89,0.06916,0.07359,0.09419,0,6_stitch__under-xlj-all__underA13.jpg
underA13,26,raw_1783481309470_93,0.07552,0.07359,0.09419,0,6_stitch__under-xlj-all__underA13.jpg
underA13,27,raw_1783481340033_98,0.08796,0.07359,0.09419,0,6_stitch__under-xlj-all__underA13.jpg
underA13,28,raw_1783481364097_102,0.10207,0.07359,0.09419,1,6_stitch__under-xlj-all__underA13.jpg
underA13,29,raw_1783481395255_106,0.07946,0.07359,0.09419,0,6_stitch__under-xlj-all__underA13.jpg
underA13,30,raw_1783481423599_110,0.07113,0.07359,0.09419,0,6_stitch__under-xlj-all__underA13.jpg
underA13,31,raw_1783481461782_114,0.0841,0.07359,0.09419,0,6_stitch__under-xlj-all__underA13.jpg
underA13,32,raw_1783481494815_118,0.10694,0.07359,0.09419,1,6_stitch__under-xlj-all__underA13.jpg
underA13,33,raw_1783481526381_123,0.10063,0.07359,0.09419,1,6_stitch__under-xlj-all__underA13.jpg
underA13,34,raw_1783481559073_128,0.14343,0.07359,0.09419,1,6_stitch__under-xlj-all__underA13.jpg
underA13,35,raw_1783481588485_132,0.18281,0.07359,0.09419,1,6_stitch__under-xlj-all__underA13.jpg
underA13,36,raw_1783481613268_137,0.17192,0.07359,0.09419,1,6_stitch__under-xlj-all__underA13.jpg
underA13,37,raw_1783481645023_142,0.18685,0.07359,0.09419,1,6_stitch__under-xlj-all__underA13.jpg
underA13,38,raw_1783481673293_147,0.20828,0.07359,0.09419,1,6_stitch__under-xlj-all__underA13.jpg
underA13,39,raw_1783481702895_152,0.23961,0.07359,0.09419,1,6_stitch__under-xlj-all__underA13.jpg
underA13,40,raw_1783481733321_157,0.23411,0.07359,0.09419,1,6_stitch__under-xlj-all__underA13.jpg
underA13,41,raw_1783481933195_165,0.22687,0.07359,0.09419,1,6_stitch__under-xlj-all__underA13.jpg
underA13,42,raw_1783481967321_170,0.23449,0.07359,0.09419,1,6_stitch__under-xlj-all__underA13.jpg
underA13,43,raw_1783482001405_174,0.24689,0.07359,0.09419,1,6_stitch__under-xlj-all__underA13.jpg
underA13,44,raw_1783482030217_178,0.21676,0.07359,0.09419,1,6_stitch__under-xlj-all__underA13.jpg
underA13,45,raw_1783482108424_186,0.18751,0.07359,0.09419,1,6_stitch__under-xlj-all__underA13.jpg
underA13,46,raw_1783482176407_192,0.16713,0.07359,0.09419,1,6_stitch__under-xlj-all__underA13.jpg
underA13,47,raw_1783482208380_197,0.11223,0.07359,0.09419,1,6_stitch__under-xlj-all__underA13.jpg
underA13,48,raw_1783482241881_202,0.15944,0.07359,0.09419,1,6_stitch__under-xlj-all__underA13.jpg
underA13,49,raw_1783482270614_207,0.15843,0.07359,0.09419,1,6_stitch__under-xlj-all__underA13.jpg
underA13,50,raw_1783482318751_222,0.12121,0.07359,0.09419,1,6_stitch__under-xlj-all__underA13.jpg
underA14,1,raw_1783480173576_15,0.05865,0.06837,0.08751,0,5_stitch__under-xlj-all__underA14.jpg
underA14,2,raw_1783480305078_18,0.0555,0.06837,0.08751,0,5_stitch__under-xlj-all__underA14.jpg
underA14,3,raw_1783480368695_21,0.06161,0.06837,0.08751,0,5_stitch__under-xlj-all__underA14.jpg
underA14,4,raw_1783480430847_24,0.05684,0.06837,0.08751,0,5_stitch__under-xlj-all__underA14.jpg
underA14,5,raw_1783480529399_26,0.06601,0.06837,0.08751,0,5_stitch__under-xlj-all__underA14.jpg
underA14,6,raw_1783480577806_28,0.04902,0.06837,0.08751,0,5_stitch__under-xlj-all__underA14.jpg
underA14,7,raw_1783480629800_30,0.05435,0.06837,0.08751,0,5_stitch__under-xlj-all__underA14.jpg
underA14,8,raw_1783480673086_32,0.05311,0.06837,0.08751,0,5_stitch__under-xlj-all__underA14.jpg
underA14,9,raw_1783480714059_34,0.05567,0.06837,0.08751,0,5_stitch__under-xlj-all__underA14.jpg
underA14,10,raw_1783480754536_36,0.05624,0.06837,0.08751,0,5_stitch__under-xlj-all__underA14.jpg
underA14,11,raw_1783480790320_38,0.0578,0.06837,0.08751,0,5_stitch__under-xlj-all__underA14.jpg
underA14,12,raw_1783480829340_40,0.05559,0.06837,0.08751,0,5_stitch__under-xlj-all__underA14.jpg
underA14,13,raw_1783480861735_42,0.06195,0.06837,0.08751,0,5_stitch__under-xlj-all__underA14.jpg
underA14,14,raw_1783480899622_44,0.0637,0.06837,0.08751,0,5_stitch__under-xlj-all__underA14.jpg
underA14,15,raw_1783480949356_46,0.0665,0.06837,0.08751,0,5_stitch__under-xlj-all__underA14.jpg
underA14,16,raw_1783480984407_49,0.05756,0.06837,0.08751,0,5_stitch__under-xlj-all__underA14.jpg
underA14,17,raw_1783481016591_53,0.05554,0.06837,0.08751,0,5_stitch__under-xlj-all__underA14.jpg
underA14,18,raw_1783481051643_56,0.06935,0.06837,0.08751,0,5_stitch__under-xlj-all__underA14.jpg
underA14,19,raw_1783481082142_61,0.05782,0.06837,0.08751,0,5_stitch__under-xlj-all__underA14.jpg
underA14,20,raw_1783481118478_65,0.06059,0.06837,0.08751,0,5_stitch__under-xlj-all__underA14.jpg
underA14,21,raw_1783481148210_70,0.05521,0.06837,0.08751,0,5_stitch__under-xlj-all__underA14.jpg
underA14,22,raw_1783481175178_74,0.06181,0.06837,0.08751,0,5_stitch__under-xlj-all__underA14.jpg
underA14,23,raw_1783481213966_79,0.06818,0.06837,0.08751,0,5_stitch__under-xlj-all__underA14.jpg
underA14,24,raw_1783481245428_84,0.06676,0.06837,0.08751,0,5_stitch__under-xlj-all__underA14.jpg
underA14,25,raw_1783481275385_89,0.06856,0.06837,0.08751,0,5_stitch__under-xlj-all__underA14.jpg
underA14,26,raw_1783481309470_93,0.06677,0.06837,0.08751,0,5_stitch__under-xlj-all__underA14.jpg
underA14,27,raw_1783481340033_98,0.07829,0.06837,0.08751,0,5_stitch__under-xlj-all__underA14.jpg
underA14,28,raw_1783481364097_102,0.09683,0.06837,0.08751,1,5_stitch__under-xlj-all__underA14.jpg
underA14,29,raw_1783481395255_106,0.07464,0.06837,0.08751,0,5_stitch__under-xlj-all__underA14.jpg
underA14,30,raw_1783481423599_110,0.06612,0.06837,0.08751,0,5_stitch__under-xlj-all__underA14.jpg
underA14,31,raw_1783481461782_114,0.07916,0.06837,0.08751,0,5_stitch__under-xlj-all__underA14.jpg
underA14,32,raw_1783481494815_118,0.09225,0.06837,0.08751,1,5_stitch__under-xlj-all__underA14.jpg
underA14,33,raw_1783481526381_123,0.08226,0.06837,0.08751,0,5_stitch__under-xlj-all__underA14.jpg
underA14,34,raw_1783481559073_128,0.09743,0.06837,0.08751,1,5_stitch__under-xlj-all__underA14.jpg
underA14,35,raw_1783481588485_132,0.10991,0.06837,0.08751,1,5_stitch__under-xlj-all__underA14.jpg
underA14,36,raw_1783481613268_137,0.11524,0.06837,0.08751,1,5_stitch__under-xlj-all__underA14.jpg
underA14,37,raw_1783481645023_142,0.13964,0.06837,0.08751,1,5_stitch__under-xlj-all__underA14.jpg
underA14,38,raw_1783481673293_147,0.15844,0.06837,0.08751,1,5_stitch__under-xlj-all__underA14.jpg
underA14,39,raw_1783481702895_152,0.17315,0.06837,0.08751,1,5_stitch__under-xlj-all__underA14.jpg
underA14,40,raw_1783481733321_157,0.1824,0.06837,0.08751,1,5_stitch__under-xlj-all__underA14.jpg
underA14,41,raw_1783481933195_165,0.17448,0.06837,0.08751,1,5_stitch__under-xlj-all__underA14.jpg
underA14,42,raw_1783481967321_170,0.22747,0.06837,0.08751,1,5_stitch__under-xlj-all__underA14.jpg
underA14,43,raw_1783482001405_174,0.24811,0.06837,0.08751,1,5_stitch__under-xlj-all__underA14.jpg
underA14,44,raw_1783482030217_178,0.23667,0.06837,0.08751,1,5_stitch__under-xlj-all__underA14.jpg
underA14,45,raw_1783482108424_186,0.23126,0.06837,0.08751,1,5_stitch__under-xlj-all__underA14.jpg
underA14,46,raw_1783482176407_192,0.21927,0.06837,0.08751,1,5_stitch__under-xlj-all__underA14.jpg
underA14,47,raw_1783482208380_197,0.20167,0.06837,0.08751,1,5_stitch__under-xlj-all__underA14.jpg
underA14,48,raw_1783482241881_202,0.16378,0.06837,0.08751,1,5_stitch__under-xlj-all__underA14.jpg
underA14,49,raw_1783482270614_207,0.17457,0.06837,0.08751,1,5_stitch__under-xlj-all__underA14.jpg
underA14,50,raw_1783482318751_222,0.13112,0.06837,0.08751,1,5_stitch__under-xlj-all__underA14.jpg
underA15,1,raw_1783480173576_15,0.05484,0.06529,0.08357,0,4_stitch__under-xlj-all__underA15.jpg
underA15,2,raw_1783480305078_18,0.05403,0.06529,0.08357,0,4_stitch__under-xlj-all__underA15.jpg
underA15,3,raw_1783480368695_21,0.05888,0.06529,0.08357,0,4_stitch__under-xlj-all__underA15.jpg
underA15,4,raw_1783480430847_24,0.05554,0.06529,0.08357,0,4_stitch__under-xlj-all__underA15.jpg
underA15,5,raw_1783480529399_26,0.06279,0.06529,0.08357,0,4_stitch__under-xlj-all__underA15.jpg
underA15,6,raw_1783480577806_28,0.04605,0.06529,0.08357,0,4_stitch__under-xlj-all__underA15.jpg
underA15,7,raw_1783480629800_30,0.04956,0.06529,0.08357,0,4_stitch__under-xlj-all__underA15.jpg
underA15,8,raw_1783480673086_32,0.04858,0.06529,0.08357,0,4_stitch__under-xlj-all__underA15.jpg
underA15,9,raw_1783480714059_34,0.05193,0.06529,0.08357,0,4_stitch__under-xlj-all__underA15.jpg
underA15,10,raw_1783480754536_36,0.04955,0.06529,0.08357,0,4_stitch__under-xlj-all__underA15.jpg
underA15,11,raw_1783480790320_38,0.05289,0.06529,0.08357,0,4_stitch__under-xlj-all__underA15.jpg
underA15,12,raw_1783480829340_40,0.05128,0.06529,0.08357,0,4_stitch__under-xlj-all__underA15.jpg
underA15,13,raw_1783480861735_42,0.05571,0.06529,0.08357,0,4_stitch__under-xlj-all__underA15.jpg
underA15,14,raw_1783480899622_44,0.0595,0.06529,0.08357,0,4_stitch__under-xlj-all__underA15.jpg
underA15,15,raw_1783480949356_46,0.0629,0.06529,0.08357,0,4_stitch__under-xlj-all__underA15.jpg
underA15,16,raw_1783480984407_49,0.05549,0.06529,0.08357,0,4_stitch__under-xlj-all__underA15.jpg
underA15,17,raw_1783481016591_53,0.05393,0.06529,0.08357,0,4_stitch__under-xlj-all__underA15.jpg
underA15,18,raw_1783481051643_56,0.06425,0.06529,0.08357,0,4_stitch__under-xlj-all__underA15.jpg
underA15,19,raw_1783481082142_61,0.05386,0.06529,0.08357,0,4_stitch__under-xlj-all__underA15.jpg
underA15,20,raw_1783481118478_65,0.05411,0.06529,0.08357,0,4_stitch__under-xlj-all__underA15.jpg
underA15,21,raw_1783481148210_70,0.05174,0.06529,0.08357,0,4_stitch__under-xlj-all__underA15.jpg
underA15,22,raw_1783481175178_74,0.05787,0.06529,0.08357,0,4_stitch__under-xlj-all__underA15.jpg
underA15,23,raw_1783481213966_79,0.06566,0.06529,0.08357,0,4_stitch__under-xlj-all__underA15.jpg
underA15,24,raw_1783481245428_84,0.06493,0.06529,0.08357,0,4_stitch__under-xlj-all__underA15.jpg
underA15,25,raw_1783481275385_89,0.06373,0.06529,0.08357,0,4_stitch__under-xlj-all__underA15.jpg
underA15,26,raw_1783481309470_93,0.06717,0.06529,0.08357,0,4_stitch__under-xlj-all__underA15.jpg
underA15,27,raw_1783481340033_98,0.07316,0.06529,0.08357,0,4_stitch__under-xlj-all__underA15.jpg
underA15,28,raw_1783481364097_102,0.0904,0.06529,0.08357,1,4_stitch__under-xlj-all__underA15.jpg
underA15,29,raw_1783481395255_106,0.07382,0.06529,0.08357,0,4_stitch__under-xlj-all__underA15.jpg
underA15,30,raw_1783481423599_110,0.06071,0.06529,0.08357,0,4_stitch__under-xlj-all__underA15.jpg
underA15,31,raw_1783481461782_114,0.07023,0.06529,0.08357,0,4_stitch__under-xlj-all__underA15.jpg
underA15,32,raw_1783481494815_118,0.07593,0.06529,0.08357,0,4_stitch__under-xlj-all__underA15.jpg
underA15,33,raw_1783481526381_123,0.07562,0.06529,0.08357,0,4_stitch__under-xlj-all__underA15.jpg
underA15,34,raw_1783481559073_128,0.0787,0.06529,0.08357,0,4_stitch__under-xlj-all__underA15.jpg
underA15,35,raw_1783481588485_132,0.09188,0.06529,0.08357,1,4_stitch__under-xlj-all__underA15.jpg
underA15,36,raw_1783481613268_137,0.08852,0.06529,0.08357,1,4_stitch__under-xlj-all__underA15.jpg
underA15,37,raw_1783481645023_142,0.09776,0.06529,0.08357,1,4_stitch__under-xlj-all__underA15.jpg
underA15,38,raw_1783481673293_147,0.09319,0.06529,0.08357,1,4_stitch__under-xlj-all__underA15.jpg
underA15,39,raw_1783481702895_152,0.12688,0.06529,0.08357,1,4_stitch__under-xlj-all__underA15.jpg
underA15,40,raw_1783481733321_157,0.15169,0.06529,0.08357,1,4_stitch__under-xlj-all__underA15.jpg
underA15,41,raw_1783481933195_165,0.15398,0.06529,0.08357,1,4_stitch__under-xlj-all__underA15.jpg
underA15,42,raw_1783481967321_170,0.1968,0.06529,0.08357,1,4_stitch__under-xlj-all__underA15.jpg
underA15,43,raw_1783482001405_174,0.23764,0.06529,0.08357,1,4_stitch__under-xlj-all__underA15.jpg
underA15,44,raw_1783482030217_178,0.23896,0.06529,0.08357,1,4_stitch__under-xlj-all__underA15.jpg
underA15,45,raw_1783482108424_186,0.22922,0.06529,0.08357,1,4_stitch__under-xlj-all__underA15.jpg
